status,coin_index,coin_symbol,coin_name,key_derivation,hash,private_header,public_header,public_key_hash,script_hash,wallet_import_format,evm,ucid,cmc_top
0,2049,TRUE,TrueChain,,,,,,,,,,
1,2050,MOVO,Movo Smart Chain,secp256k1,keccak256,,,,,,TRUE,,
0,2086,KILT,KILT Spiritnet,,,,,,,,,,
1,2109,SAMA,Exosama Network,secp256k1,keccak256,,,,,,TRUE,,
0,2112,IOTE,IoTE,,,,,,,,,,
0,2125,BAY,BitBay,,,,,,,,,,
0,2137,XRG,Ergon,,,,,,,,,,
1,2199,SAMA,Moonsama Network,secp256k1,keccak256,,,,,,TRUE,,
0,2221,ASK,ASK,,,,,,,,,,
0,2222,CWEB,Coinweb,,,,,,,,,,
0,2285,QIYI,Qiyi Chain,,,,,,,,,,
2,2301,QTUM,QTUM,secp256k1,sha256,,,0x3A,0x32,0x80,,,
0,2302,ETP,Metaverse,,,,,,,,,,
0,2303,GXC,GXChain,,,,,,,,,,
1,2304,CRP,CranePay,secp256k1,sha256,,,0x1c,0x0A,0x7B,,,
1,2305,ELA,Elastos,secp256k1,sha256,,,0x21,0xc4,0xef,,,
0,2338,SNOW,Snowblossom,,,,,,,,,,
0,2365,XIN,Mixin,,,,,,,,,,
1,2500,NEXI,Nexi,secp256k1,keccak256,,,,,,TRUE,,
0,2570,AOA,Aurora,,,,,,,,,,
0,2686,AIPG,AIPowerGrid,,,,,,,,,,
0,2718,NAS,Nebulas,,,,,,,,,,
0,2894,REOSC,REOSC Ecosystem,,,,,,,,,,
1,2941,BND,Blocknode,secp256k1,sha256,,,0x19,0x3F,0x4b,,,
0,3000,SM,Stealth Message,,,,,,,,,,
0,3003,LUX,LUX,,,,,,,,,,
1,3030,HBAR,Hedera,secp256k1,keccak256,,,,,,TRUE,,100
0,3077,COS,Contentos,,,,,,,,,,
0,3276,CCC,CodeChain,,,,,,,,,,
0,3333,SXP,Solar,,,,,,,,,,
0,3377,ROI,ROIcoin,,,,,,,,,,
0,3381,DYN,Dynamic,,,,,,,,,,
0,3383,SEQ,Sequence,,,,,,,,,,
1,3501,JFIN,JFIN Coin,secp256k1,keccak256,,,,,,TRUE,,
0,3552,DEO,Destocoin,,,,,,,,,,
0,3564,DST,DeStream,,,,,,,,,,
0,3601,CY,Cybits,,,,,,,,,,
0,3757,MPC,Partisia Blockchain,,,,,,,,,,
0,4040,FC8,FCH Network,,,,,,,,,,
0,4096,YEE,YeeCo,,,,,,,,,,
0,4218,IOTA,IOTA,ed25519,sha256,,,,,,,,100
1,4219,SMR,Shimmer,secp256k1,keccak256,,,,,,TRUE,,
1,4242,AXE,Axe,secp256k1,sha256,,,0x37,0x10,0xcc,,,
0,4343,XYM,Symbol,,,,,,,,,,
0,4444,C4E,Chain4Energy,,,,,,,,,,
1,4919,XVM,Venidium,secp256k1,keccak256,,,,,,TRUE,,
1,4999,BXN,BlackFort Exchange Network,secp256k1,keccak256,,,,,,TRUE,,
0,5000,V12,Vet The Vote,,,,,,,,,,
0,5006,SBC,Senior Blockchain,,,,,,,,,,
0,5248,FIC,FIC,,,,,,,,,,
0,5353,HNS,Handshake,,,,,,,,,,
0,5404,ISK,ISKRA,,,,,,,,,,
0,5467,ALTME,ALTME,,,,,,,,,,
0,5555,FUND,Unification,,,,,,,,,,
0,5757,STX,Stacks,secp256k1,sha512,,,,,,,,100
0,5895,VOW,VowChain VOW,,,,,,,,,,
0,5920,SLU,SILUBIUM,,,,,,,,,,
0,5995,DUSK,Dusk Network,,,,,,,,,,
1,6060,GO,GoChain,secp256k1,keccak256,,,,,,TRUE,,
0,6144,DTS,Datos,,,,,,,,,,
0,6174,MOI,My Own Internet,,,,,,,,,,
0,6278,STEAMX,Rails Network Mainnet,,,,,,,,,,
0,6532,UM,Penumbra,,,,,,,,,,
0,6599,RSC,Royal Sports City,,,,,,,,,,
0,6666,BPA,Bitcoin Pizza,,,,,,,,,,
0,6688,SAFE,SAFE,,,,,,,,,,
0,6779,COTI,COTI,,,,,,,,,,
0,6969,ROGER,TheHolyrogerCoin,,,,,,,,,,
1,7000,ZETA,ZetaChain,secp256k1,keccak256,,,,,,TRUE,,
1,7027,ELLA,Ella the heart,secp256k1,keccak256,,,,,,TRUE,,
0,7028,AA,Arthera,,,,,,,,,,
0,7091,TOPL,Topl,,,,,,,,,,
1,7331,KLY,KLYNTAR,secp256k1,keccak256,,,,,,TRUE,,
0,7341,SHFT,Shyft,,,,,,,,,,
1,7518,MEV,MEVerse,secp256k1,keccak256,,,,,,TRUE,,
1,7576,ADIL,ADIL Chain,secp256k1,keccak256,,,,,,TRUE,,
0,7777,BTV,Bitvote,,,,,,,,,,
1,7779,CPV,Compverse,secp256k1,keccak256,,,,,,TRUE,,
0,8000,SKY,Skycoin,,,,,,,,,,
0,8080,DSRV,DSRV,,,,,,,,,,
1,8181,BOC,BeOne Chain,secp256k1,keccak256,,,,,,TRUE,,
0,8192,PAC,pacprotocol,,,,,,,,,,
1,8217,KLAY,KLAY,secp256k1,keccak256,,,,,,,,100
0,8339,BTQ,BitcoinQuark,,,,,,,,,,
0,8444,XCH,Chia,,,,,,,,,,
0,8520,---,reserved,,,,,,,,,,
0,8680,PLMNT,Planetmint,,,,,,,,,,
0,8866,GGX,Golden Gate,,,,,,,,,,
0,8886,GGXT,Golden Gate Sydney,,,,,,,,,,
0,8888,SBTC,Super Bitcoin,,,,,,,,,,
0,8964,NULS,NULS,,,,,,,,,,
0,8997,BBC,Babacoin,,,,,,,,,,
0,8998,JGC,JagoanCoin,,,,,,,,,,
0,8999,BTP,Bitcoin Pay,,,,,,,,,,
0,9000,AVAX,Avalanche,secp256k1,sha256,,,,,,,,10
1,9001,ARB1,Arbitrum One,secp256k1,keccak256,,,,,,TRUE,,100
0,9002,BOBA,Boba,,,,,,,,,,
0,9003,LOOP,Loopring,,,,,,,,,,
0,9004,STRK,StarkNet,,,,,,,,,,
1,9005,AVAXC,Avalanche C-Chain,secp256k1,keccak256,,,,,,TRUE,,10
1,9006,BNB,Binance Smart Chain,secp256k1,keccak256,,,,,,TRUE,,10
1,9797,NRG,Energi (Legacy),secp256k1,sha256,0xD7DC6E9F,0x03B8C856,0x21,0x35,0x6a,,,
0,9888,BTF,Bitcoin Faith,,,,,,,,,,
0,9999,GOD,Bitcoin God,,,,,,,,,,
0,10000,FO,FIBOS,,,,,,,,,,
0,10001,SPACE,Space,,,,,,,,,,
0,10111,DHP,dHealth,,,,,,,,,,
0,10226,RTM,Raptoreum,,,,,,,,,,
1,10242,AA,Arthera,secp256k1,keccak256,,,,,,TRUE,,
0,10291,XRC,XRhodium,,,,,,,,,,
1,10507,NUM,Numbers Protocol,secp256k1,keccak256,,,,,,TRUE,,
0,10605,XPI,Lotus,,,,,,,,,,
0,11111,ESS,Essentia One,,,,,,,,,,
0,11742,VARCH,InvArch,,,,,,,,,,
0,11743,TNKR,Tinkernet,,,,,,,,,,
0,12345,IPOS,IPOS,,,,,,,,,,
0,12586,MINA,Mina,ed25519,pedersen,,,,,,,,100
1,13107,BTY,BitYuan,secp256k1,keccak256,,,,,,TRUE,,
1,13108,YCC,Yuan Chain Coin,secp256k1,keccak256,,,,,,TRUE,,
1,13381,PHX,Phoenix,secp256k1,keccak256,,,,,,TRUE,,
0,14001,WAX,Worldwide Asset Exchange,,,,,,,,,,
0,15845,SDGO,SanDeGo,,,,,,,,,,
0,16181,XTX,Totem Live Network,,,,,,,,,,
0,16754,ARDR,Ardor,,,,,,,,,,
1,18000,MTR,Meter,secp256k1,keccak256,,,,,,TRUE,,
1,19165,SAFE,Safecoin,secp256k1,sha256,,,0x3d,0x56,0xbd,,,
0,19167,FLUX,Flux,,,,,,,,,,
1,19169,RITO,Ritocoin,secp256k1,sha256,,,0x19,0x69,0x8b,,,
0,19788,ML,Mintlayer,,,,,,,,,,
0,20036,XND,ndau,,,,,,,,,,
1,21004,C4EI,c4ei,secp256k1,keccak256,,,,,,TRUE,,
0,21337,XAH,Xahau,,,,,,,,,,
0,21888,PAC,Pactus,,,,,,,,,,
0,22504,PWR,PWRcoin,,,,,,,,,,
0,23000,EPIC,Epic Cash,,,,,,,,,,
0,25252,BELL,Bellcoin,,,,,,,,,,
0,25718,CHX,Own,,,,,,,,,,
0,26417,G1,G1,,,,,,,,,,
0,29223,NEXA,Nexa,,,,,,,,,,
0,30001,---,reserved,,,,,,,,,,
0,31102,ESN,EtherSocial Network,,,,,,,,,,
0,31337,,ThePower,,,,,,,,,,
0,33416,TEO,Trust Eth reOrigin,,,,,,,,,,
0,33878,BTCS,Bitcoin Stake,,,,,,,,,,
0,34952,BTT,ByteTrade,,,,,,,,,,
0,37992,FXTC,FixedTradeCoin,,,,,,,,,,
0,39321,AMA,Amabig,,,,,,,,,,
1,39797,NRG,Energi,secp256k1,keccak256,,,,,,TRUE,,
0,42069,FACT,FACT0RN,,,,,,,,,,
0,43028,AXIV,AXIV,,,,,,,,,,
0,47803,BAX,BAX,,,,,,,,,,
0,49262,EVE,evan,,,,,,,,,,
0,49344,STASH,STASH,,,,,,,,,,
1,52752,CELO,Celo,secp256k1,keccak256,,,,,,TRUE,,
0,61616,TH,TianHe,,,,,,,,,,
0,65536,KETH,Krypton World,,,,,,,,,,
0,69420,GRLC,Garlicoin,,,,,,,,,,
0,70007,GWL,Gewel,,,,,,,,,,
0,77777,ZYN,Wethio,,,,,,,,,,
2,88888,RYO,c0ban,secp256k1,sha256,,,0x12,0x1c,0x88,,,
0,99999,WICC,Waykichain,,,,,,,,,,
0,100500,HOME,HomeCoin,,,,,,,,,,
0,101010,STC,Starcoin,,,,,,,,,,
0,105105,STRAX,Strax,,,,,,,,,,
0,111111,KAS,Kaspa,secp256k1,k12,,,,,,,,100
0,121337,KLS,Karlsen,,,,,,,,,,
0,161803,APTA,Bloqs4Good,,,,,,,,,,
1,200625,AKA,Akroma,secp256k1,keccak256,,,,,,TRUE,,
1,224433,CONET,CONET Holesky Network,secp256k1,keccak256,,,,,,TRUE,,
1,246529,ATS,ARTIS sigma1,secp256k1,keccak256,,,,,,TRUE,,
0,261131,ZAMA,Zama,,,,,,,,,,
0,314159,PI,Pi Network,,,,,,,,,,
0,333332,VALUE,Value Chain,,,,,,,,,,
0,333333,3333,Pi Value Consensus,,,,,,,,,,
2,424242,X42,x42,secp256k1,sha256,,,0x4b,0x7d,0xcc,,,
1,534352,SCR,Scroll,secp256k1,keccak256,,,,,,TRUE,,
0,666666,VITE,Vite,,,,,,,,,,
0,696365,ICE,Ice Network,,,,,,,,,,
0,888888,SEA,Second Exchange Alliance,,,,,,,,,,
0,999999,WTC,WaltonChain,,,,,,,,,,
1,1048576,AMAX,Armonia Meta Chain,secp256k1,keccak256,,,,,,TRUE,,
0,1171337,ILT,iOlite,,,,,,,,,,
1,1313114,ETHO,Etho Protocol,secp256k1,keccak256,,,,,,TRUE,,
1,1313500,XERO,Xerom,secp256k1,keccak256,,,,,,TRUE,,
0,1712144,LAX,LAPO,,,,,,,,,,
0,3924011,EPK,EPIK Protocol,,,,,,,,,,
0,4741444,HYD,Hydra Token,,,,,,,,,,
0,5249353,BCO,BitcoinOre,,,,,,,,,,
0,5249354,BHD,BitcoinHD,,,,,,,,,,
0,5264462,PTN,PalletOne,,,,,,,,,,
1,5655640,VLX,Velas,secp256k1,keccak256,,,,,,TRUE,,
1,5718350,WAN,Wanchain,secp256k1,keccak256,,,,,,TRUE,,
0,5741564,WAVES,Waves,curve25519,blake2b,,,,,,,,
0,5741565,WEST,Waves Enterprise,,,,,,,,,,
0,6382179,ABC,Abcmint,,,,,,,,,,
0,6517357,CRM,Creamcoin,,,,,,,,,,
0,7171666,BROCK,Bitrock,,,,,,,,,,
0,7562605,SEM,Semux,,,,,,,,,,
0,7567736,ION,ION,,,,,,,,,,
0,7777777,FCT,FirmaChain,,,,,,,,,,
1,7825266,WGR,WGR,secp256k1,sha256,0x0221312B,0x022D2533,0x49,0x3f,0xc7,,,
0,7825267,OBSR,OBServer,,,,,,,,,,
0,8163271,AFS,ANFS,,,,,,,,,,
0,11259375,LBR,0L,,,,,,,,,,
0,15118976,XDS,XDS,,,,,,,,,,
0,20230101,ROH,Rooch,,,,,,,,,,
0,20240430,NLK,NuLinkCoin,,,,,,,,,,
0,61717561,AQUA,Aquachain,,,,,,,,,,
0,88888888,HATCH,Hatch,,,,,,,,,,
0,91927009,KUSD,kUSD,,,,,,,,,,
0,99999996,GENS,GENS,,,,,,,,,,
0,99999997,EQ,EQ,,,,,,,,,,
0,99999998,FLUID,Fluid Chains,,,,,,,,,,
1,99999999,QKC,QuarkChain,secp256k1,keccak256,,,,,,TRUE,,
0,608589380,FVDC,ForumCoin,,,,,,,,,,
0,1179993420,FUEL,Fuel,,,,,,,,,,
